Date.Caught,Estuary.Region,Sex,FL..cm.,FL..mm.,TL..cm.,Body.Wet.Weight..g.,ID,ReadAge,Readability,EdgeTranslucency,MIncrRatio,Adj_Inc,Capture.Month,AgeClass,AgeGroup,State,X,X.1,AgeMonths
,Brisbane Offshore,U,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,U,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,U,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,U,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,M,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,F,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,M,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,U,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,U,38,380,43,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,U,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,M,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,U,37,370,41,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,U,29,290,32,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,38,380,43,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Gold Coast Offshore,F,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,M,42,420,47,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,42,420,47,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,41,410,46,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,39,390,44,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,38,380,43,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Sunshine Coast Offshore,U,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Moreton Bay,F,38,380,43,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,40,400,45,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,41,410,46,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,41,410,46,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,40,400,45,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,M,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,M,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,M,21,210,24,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,U,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,U,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,U,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,41,410,46,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,37,370,41,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,41,410,46,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,38,380,43,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,U,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,U,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,40,400,45,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,38,380,43,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,37,370,41,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,37,370,41,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,U,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,U,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Gold Coast Offshore,F,29,290,32,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Gold Coast Offshore,F,38,380,43,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Gold Coast Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Gold Coast Offshore,U,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Gold Coast Offshore,F,40,400,45,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,U,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Brisbane Offshore,F,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,37,370,41,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,39,390,44,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,37,370,41,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,36,360,40,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,M,35,350,39,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Gold Coast Offshore,M,30,300,34,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,32,320,36,NA,NA,NA,NA,,NA,NA,8,1,2,QLD,NA,NA,23
,Fraser Offshore,F,40,400,45,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Inshore,M,37,370,41,NA,NA,NA,NA,,NA,NA,5,2,3,QLD,NA,NA,32
,Fraser Inshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,5,2,3,QLD,NA,NA,32
,Fraser Inshore,F,42,420,47,NA,NA,NA,NA,,NA,NA,5,2,3,QLD,NA,NA,32
,Fraser Inshore,M,36,360,40,NA,NA,NA,NA,,NA,NA,5,2,3,QLD,NA,NA,32
,Fraser Inshore,M,31,310,35,NA,NA,NA,NA,,NA,NA,5,2,3,QLD,NA,NA,32
,Fraser Inshore,F,29,290,32,NA,NA,NA,NA,,NA,NA,7,2,3,QLD,NA,NA,34
,Fraser Inshore,M,30,300,34,NA,NA,NA,NA,,NA,NA,7,2,3,QLD,NA,NA,34
,Fraser Offshore,M,37,370,41,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,40,400,45,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,38,380,43,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Inshore,F,38,380,43,NA,NA,NA,NA,,NA,NA,5,2,3,QLD,NA,NA,32
,Fraser Offshore,F,43,430,48,NA,NA,NA,NA,,NA,NA,9,2,2,QLD,NA,NA,24
,Brisbane Offshore,M,39,390,44,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Inshore,F,40,400,45,NA,NA,NA,NA,,NA,NA,7,2,3,QLD,NA,NA,34
,Moreton Bay,M,42,420,47,NA,NA,NA,NA,,NA,NA,7,2,3,QLD,NA,NA,34
,Fraser Inshore,M,39,390,44,NA,NA,NA,NA,,NA,NA,5,2,3,QLD,NA,NA,32
,Fraser Offshore,F,40,400,45,NA,NA,NA,NA,,NA,NA,9,2,2,QLD,NA,NA,24
,Fraser Offshore,M,36,360,40,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,39,390,44,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,40,400,45,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,42,420,47,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,41,410,46,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,40,400,45,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,41,410,46,NA,NA,NA,NA,,NA,NA,9,2,2,QLD,NA,NA,24
,Fraser Offshore,M,39,390,44,NA,NA,NA,NA,,NA,NA,9,2,2,QLD,NA,NA,24
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,37,370,41,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,41,410,46,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,37,370,41,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,35,350,39,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,35,350,39,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,38,380,43,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,30,300,34,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,39,390,44,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,37,370,41,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,37,370,41,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,36,360,40,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,38,380,43,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,37,370,41,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,38,380,43,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,40,400,45,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,38,380,43,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,39,390,44,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,38,380,43,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Brisbane Offshore,M,43,430,48,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,42,420,47,NA,NA,NA,NA,,NA,NA,10,2,2,QLD,NA,NA,25
,Fraser Offshore,M,41,410,46,NA,NA,NA,NA,,NA,NA,10,2,2,QLD,NA,NA,25
,Fraser Offshore,F,42,420,47,NA,NA,NA,NA,,NA,NA,10,2,2,QLD,NA,NA,25
,Fraser Offshore,F,43,430,48,NA,NA,NA,NA,,NA,NA,10,2,2,QLD,NA,NA,25
,Gold Coast Offshore,F,38,380,43,NA,NA,NA,NA,,NA,NA,1,2,3,QLD,NA,NA,28
,Sunshine Coast Offshore,M,26,260,29,NA,NA,NA,NA,,NA,NA,11,2,2,QLD,NA,NA,26
,Fraser Offshore,M,30,300,34,NA,NA,NA,NA,,NA,NA,10,2,2,QLD,NA,NA,25
,Fraser Offshore,F,45,450,50,NA,NA,NA,NA,,NA,NA,10,2,2,QLD,NA,NA,25
,Fraser Offshore,F,42,420,47,NA,NA,NA,NA,,NA,NA,10,2,2,QLD,NA,NA,25
,Brisbane Offshore,M,40,400,45,NA,NA,NA,NA,,NA,NA,7,2,3,QLD,NA,NA,34
,Fraser Offshore,F,44,440,49,NA,NA,NA,NA,,NA,NA,10,2,2,QLD,NA,NA,25
,Fraser Offshore,F,44,440,49,NA,NA,NA,NA,,NA,NA,10,2,2,QLD,NA,NA,25
,Fraser Offshore,F,45,450,50,NA,NA,NA,NA,,NA,NA,9,2,2,QLD,NA,NA,24
,Brisbane Offshore,M,39,390,44,NA,NA,NA,NA,,NA,NA,7,2,3,QLD,NA,NA,34
,Fraser Inshore,M,35,350,39,NA,NA,NA,NA,,NA,NA,6,2,3,QLD,NA,NA,33
,Fraser Offshore,F,38,380,43,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,44,440,49,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,33,330,37,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,34,340,38,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,F,38,380,43,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Brisbane Offshore,F,41,410,46,NA,NA,NA,NA,,NA,NA,7,2,3,QLD,NA,NA,34
,Fraser Offshore,F,39,390,44,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Brisbane Offshore,M,36,360,40,NA,NA,NA,NA,,NA,NA,7,2,3,QLD,NA,NA,34
,Brisbane Offshore,M,40,400,45,NA,NA,NA,NA,,NA,NA,7,2,3,QLD,NA,NA,34
,Brisbane Offshore,M,40,400,45,NA,NA,NA,NA,,NA,NA,7,2,3,QLD,NA,NA,34
,Fraser Inshore,F,31,310,35,NA,NA,NA,NA,,NA,NA,6,2,3,QLD,NA,NA,33
,Fraser Inshore,M,32,320,36,NA,NA,NA,NA,,NA,NA,6,2,3,QLD,NA,NA,33
,Fraser Offshore,F,36,360,40,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,40,400,45,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,38,380,43,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,38,380,43,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,36,360,40,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,32,320,36,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,34,340,38,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,32,320,36,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
,Fraser Offshore,M,33,330,37,NA,NA,NA,NA,,NA,NA,8,2,3,QLD,NA,NA,35
